label,text
1,CAS ASS SSS SSA SAQ AQP QPN PNT NTE TEA EAF AFF
1,CAS ASS SSS SSP SPE PEP EPN PNT NTE TEA EAF AFF
1,CAS ASS SSS SSR SRA RAG AGG GGG GGE GEQ EQY QYF
1,CAS ASS SST STA TAT ATP TPN PNT NTE TEA EAF AFF
1,CAS ASS SSY SYE YEF EFP FPN PNT NTE TEA EAF AFF
1,CAS ASS SSY SYE YEW EWP WPD PDS DSE SEQ EQY QYF
1,CAS ASS SSY SYG YGA GAG AGN GNQ NQP QPQ PQH QHF
1,CAS ASS SSY SYG YGA GAQ AQW QWN WNE NEQ EQF QFF
1,CAS ASS SSY SYG YGD GDG DGK GKA KAF AFF
1,CAS ASS SSY SYG YGT GTS TSW SWD WDE DEQ EQY QYF
1,CAS ASS SSY SYL YLA LAG AGG GGG GGE GEQ EQF QFF
1,CAS ASS SSY SYL YLG LGW GWD WDM DMN MNT NTE TEA EAF AFF
1,CAS ASS SSY SYP YPD PDE DEA EAF AFF
1,CAS ASS SSY SYP YPD PDT DTQ TQY QYF
1,CAS ASS SSY SYP YPG PGE GEL ELF LFF
1,CAS ASS SSY SYP YPP PPP PPE PEA EAF AFF
1,CAS ASS SSY SYP YPR PRN RNG NGY GYT YTF
1,CAS ASS SSY SYR YRT RTG TGG GGG GGE GEQ EQF QFF
1,CAS ASS SSY SYS YSG SGQ GQG QGP GPS PSY SYT YTF
1,CAS ASS SSY SYS YST STP TPN PNG NGE GEL ELF LFF
1,CAS ASS SSY SYS YSV SVG VGT GTQ TQI QIT ITY TYT YTQ TQY QYF
1,CAS ASS SSY SYT YTT TTS TSS SSY SYN YNE NEQ EQF QFF
1,CAS ASS SSY SYV YVA VAG AGG GGY GYE YEQ EQY QYF
1,CAS ASS SSF SFL FLG LGR GRE REA EAF AFF
1,CAS ASS SSF SFT FTD TDT DTQ TQY QYF
1,CAS ASS SSF SFT FTS TSG SGG GGY GYN YNE NEQ EQF QFF
1,CAS ASS SSL SLA LAG AGT GTD TDN DNQ NQP QPQ PQH QHF
1,CAS ASS SSL SLA LAP APA PAG AGG GGY GYS YST STD TDT DTQ TQY QYF
1,CAS ASS SSL SLA LAV AVE VEG EGI GIT ITE TEA EAF AFF
1,CAS ASS SSL SLD LDR DRG RGG GGT GTE TEA EAF AFF
1,CAS ASS SSL SLD LDR DRP RPG PGD GDE DEQ EQY QYF
1,CAS ASS SSL SLD LDR DRQ RQV QVD VDE DEK EKL KLF LFF
1,CAS ASS SSL SLF LFD FDL DLT LTG TGN GNY NYE YEQ EQY QYF
1,CAS ASS SSL SLG LGP GPV PVQ VQT QTN TNT NTE TEA EAF AFF
1,CAS ASS SSL SLG LGV GVG VGF GFG FGA GAN ANT NTE TEA EAF AFF
1,CAS ASS SSL SLI LIA IAG AGG GGA GAY AYE YEQ EQY QYF
1,CAS ASS SSL SLR LRG RGA GAS ASG SGR GRP RPE PEG EGE GET ETQ TQY QYF
1,CAS ASS SSL SLT LTL TLQ LQE QET ETQ TQY QYF
1,CAS ASS SSL SLV LVG VGG GGA GAA AAG AGY GYT YTF
1,CAS ASS SSL SLV LVG VGT GTE TEA EAF AFF
1,CAS ASS SSP SPG PGT GTA TAS ASN SNQ NQP QPQ PQH QHF
1,CAS ASS SSP SPR PRT RTG TGG GGT GTG TGE GEL ELF LFF
1,CAS ASS SSP SPT PTQ TQG QGR GRG RGS GSE SEQ EQF QFF
1,CAS ASS SSS SSQ SQG QGN GNQ NQP QPQ PQH QHF
1,CAS ASS SSS SSQ SQT QTA TAR ARV RVG VGG GGY GYT YTF
1,CAS ASS SSW SWR WRG RGG GGD GDE DEQ EQY QYF
1,CAS ASS SSL SLN LNS NSG SGT GTD TDT DTQ TQY QYF
1,CAS ASS SSF SFR FRT RTG TGV GVG VGY GYT YTF
1,CAS ASS SSA SAE AES ESP SPG PGT GTY TYT YTY TYN YNE NEQ EQF QFF
1,CAS ASS SSD SDP DPT PTA TAD ADY DYN YNE NEQ EQF QFF
1,CAS ASS SSL SLA LAD ADT DTP TPN PNE NEK EKL KLF LFF
1,CAS ASS SSL SLA LAG AGP GPI PIS ISG SGD GDT DTQ TQY QYF
1,CAS ASS SSL SLG LGS GSS SSG SGR GRG RGE GEQ EQY QYF
1,CAS ASS SSL SLV LVA VAG AGD GDS DSQ SQP QPQ PQH QHF
1,CAS ASS SSP SPG PGQ GQG QGV GVT VTK TKN KNI NIQ IQY QYF
1,CAS ASS SST STL TLG LGD GDR DRG RGP GPD PDG DGE GEL ELF LFF
1,CAS ASS SSV SVD VDT DTY TYT YTE TEA EAF AFF
1,CAS AST STS TSS SSA SAN ANT NTE TEA EAF AFF
1,CAS ASS SSL SLG LGG GGQ GQS QSS SSY SYE YEQ EQY QYF
1,CAS ASS SSP SPT PTP TPS PSS SST STD TDT DTQ TQY QYF
1,CAS ASD SDA DAG AGD GDR DRE RET ETQ TQY QYF
1,CAS ASR SRP RPE PEW EWP WPD PDY DYG YGY GYT YTF
1,CAS ASS SSA SAG AGG GGS GSY SYE YEQ EQY QYF
1,CAS ASS SSA SAP APG PGL GLA LAV AVG VGE GEQ EQF QFF
1,CAS ASS SSF SFD FDR DRP RPG PGD GDE DEQ EQY QYF
1,CAS ASS SSF SFQ FQG QGA GAV AVG VGT GTD TDT DTQ TQY QYF
1,CAS ASS SSF SFS FSP SPH PHL HLD LDG DGT GTG TGY GYG YGY GYT YTF
1,CAS ASS SSL SLA LAD ADR DRV RVQ VQE QEY EYF
1,CAS ASS SSL SLA LAE AEG EGG GGS GSS SSY SYN YNS NSP SPL PLH LHF
1,CAS ASS SSL SLA LAP APS PSG SGR GRP RPE PEA EAF AFF
1,CAS ASS SSL SLA LAP APT PTG TGL GLP LPE PEA EAF AFF
1,CAS ASS SSL SLE LEL ELA LAV AVT VTD TDT DTQ TQY QYF
1,CAS ASS SSL SLF LFG FGT GTG TGR GRG RGY GYS YSN SNQ NQP QPQ PQH QHF
1,CAS ASS SSL SLG LGE GEP EPN PNT NTE TEA EAF AFF
1,CAS ASS SSL SLG LGV GVP VPQ PQG QGT GTQ TQY QYF
1,CAS ASS SSL SLL LLP LPG PGQ GQE QEK EKL KLF LFF
1,CAS ASS SSL SLL LLT LTP TPD PDY DYT YTE TEA EAF AFF
1,CAS ASS SSL SLV LVP VPG PGQ GQK QKY KYN YNS NSP SPL PLH LHF
1,CAS ASS SSP SPD PDW DWV WVQ VQE QET ETQ TQY QYF
1,CAS ASS SSP SPG PGT GTP TPN PNT NTE TEA EAF AFF
1,CAS ASS SSP SPG PGW GWN WNT NTE TEA EAF AFF
1,CAS ASS SSQ SQG QGH GHP HPE PET ETN TNE NEK EKL KLF LFF
1,CAS ASS SSS SSE SEP EPG PGG GGF GFP FPE PEA EAF AFF
1,CAS ASS SSS SSG SGQ GQP QPN PNT NTE TEA EAF AFF
1,CAS ASS SSS SSI SII IIG IGP GPG PGD GDE DEQ EQF QFF
1,CAS ASS SST STG TGH GHP HPN PNT NTE TEA EAF AFF
1,CAS ASS SSW SWD WDT DTP TPG PGD GDE DEQ EQY QYF
1,CAS ASS SSF SFG FGE GEG EGR GRK RKT KTQ TQY QYF
1,CAS ASS SSF SFG FGT GTG TGT GTS TSE SEL ELT LTD TDT DTQ TQY QYF
1,CAS ASS SSF SFT FTA TAN ANQ NQE QET ETQ TQY QYF
1,CAS ASS SSL SLA LAG AGL GLA LAG AGA GAE AET ETQ TQY QYF
1,CAS ASS SSL SLE LEG EGR GRK RKG KGY GYN YNE NEQ EQF QFF
1,CAS ASS SSL SLG LGL GLE LEQ EQT QTY TYE YEQ EQY QYF
1,CAS ASS SSL SLG LGP GPY PYT YTD TDT DTQ TQY QYF
1,CAS ASS SSL SLG LGT GTE TER ERF RFE FEK EKL KLF LFF
1,CAS ASS SSL SLI LIG IGL GLA LAN ANY NYN YNE NEQ EQF QFF
1,CAS ASS SSL SLL LLA LAG AGA GAS ASG SGT GTD TDT DTQ TQY QYF
1,CAS ASS SSL SLL LLG LGT GTY TYS YSY SYN YNE NEQ EQF QFF
1,CAS ASS SSL SLM LMG MGG GGP GPP PPS PSY SYN YNE NEQ EQF QFF
1,CAS ASS SSL SLM LMG MGL GLA LAE AEY EYN YNE NEQ EQF QFF
1,CAS ASS SSL SLM LMG MGL GLA LAG AGE GEE EET ETQ TQY QYF
1,CAS ASS SSL SLM LMT MTD TDQ DQP QPQ PQH QHF
1,CAS ASS SSL SLR LRT RTD TDV DVY VYN YNE NEQ EQF QFF
1,CAS ASS SSL SLR LRT RTE TET ETY TYN YNE NEQ EQF QFF
1,CAS ASS SSL SLR LRT RTE TEV EVY VYN YNE NEQ EQF QFF
1,CAS ASS SSL SLS LSG SGL GLA LAG AGE GEE EET ETQ TQY QYF
1,CAS ASS SSL SLS LSG SGL GLA LAG AGQ GQE QET ETQ TQY QYF
1,CAS ASS SSL SLS LSG SGL GLD LDN DNE NEQ EQF QFF
1,CAS ASS SSL SLS LSG SGL GLE LEN ENE NEQ EQF QFF
1,CAS ASS SSL SLS LSG SGL GLY LYN YNE NEQ EQF QFF
1,CAS ASS SSL SLS LSG SGM GMK MKE KET ETQ TQY QYF
1,CAS ASS SSL SLS LSQ SQA QAG AGW GWE WET ETQ TQY QYF
1,CAS ASS SSL SLT LTG TGL GLA LAD ADY DYN YNE NEQ EQF QFF
1,CAS ASS SSL SLT LTG TGL GLQ LQY QYQ YQE QET ETQ TQY QYF
1,CAS ASS SSL SLT LTG TGL GLR LRG RGQ GQE QET ETQ TQY QYF
1,CAS ASS SSL SLT LTG TGT GTE TEE EET ETQ TQY QYF
1,CAS ASS SSL SLT LTG TGT GTY TYS YSY SYN YNE NEQ EQF QFF
1,CAS ASS SSL SLT LTQ TQD QDQ DQE QET ETQ TQY QYF
1,CAS ASS SSL SLV LVG VGL GLA LAG AGQ GQE QET ETQ TQY QYF
1,CAS ASS SSL SLY LYG YGF GFY FYE YEQ EQY QYF
1,CAS ASS SSP SPP PPV PVQ VQE QET ETQ TQY QYF
1,CAS ASS SSQ SQH QHG HGL GLE LEG EGY GYN YNE NEQ EQF QFF
1,CAS ASS SSR SRD RDP DPT PTD TDN DNE NEQ EQF QFF
1,CAS ASS SSR SRQ RQV QVY VYE YEQ EQD QDT DTQ TQY QYF
1,CAS ASS SSS SSD SDI DIF IFN FNY NYG YGY GYT YTF
1,CAS ASS SSS SSI SID IDG DGD GDN DNY NYG YGY GYT YTF
1,CAS ASS SSV SVL VLG LGN GNQ NQP QPQ PQH QHF
1,CAS AST STL TLI LIG IGL GLA LAG AGQ GQD QDT DTQ TQY QYF
2,CAS ASS SSL SLG LGN GNE NEQ EQF
2,CAS ASS SSL SLG LGV GVA VAT ATG TGE GEL ELF
2,CAS ASS SSQ SQE QEE EEG EGG GGG GGS GSW SWG WGN GNT NTI TIY IYF
2,CAS ASS SSQ SQE QEG EGL GLA LAG AGA GAS ASQ SQY QYF
2,CAS ASS SSQ SQE QET ETD TDI DIV IVF VFN FNO NOP OPQ PQH QHF
2,CAS ASS SSQ SQG QGQ GQL QLT LTD TDT DTQ TQY QYF
2,CAS ASS SSR SRT RTV TVG VGG GGP GPN PNE NEQ EQF
2,CAS ASS SST STG TGQ GQG QGW GWG WGS GSF
2,CAS ASS SSQ SQG QGT GTS TSQ SQF QFN FNE NEQ EQF
2,CAS ASS SSS SSG SGQ GQG QGL GLN LNI NIQ IQY QYF
2,CAS ASR SRY RYS YSV SVR VRR RRY RYT YTF
2,CAS ASS SSF SFA FAG AGQ GQE QES EST STD TDT DTQ TQY QYF
2,CAS ASS SSL SLA LAG AGG GGE GEQ EQY QYF
2,CAS ASS SSW SWA WAG AGR GRD RDD DDV DVI VIQ IQT QTF
2,CAS ASR SRD RDG DGT GTL TLS LSY SYN YNE NEQ EQF
2,CAS ASR SRW RWG WGQ GQL QLT LTN TNY NYG YGY GYT YTF
2,CAS ASS SSE SEN ENQ NQL QLM LMN MNT NTE TEA EAF
2,CAS ASS SSF SFR FRG RGQ GQN QNT NTE TEA EAF
2,CAS ASS SSH SHQ HQG QGV GVG VGQ GQP QPQ PQH QHF
2,CAS ASS SSI SIA IAA AAV AVS VSL SLA LAN ANY NYG YGY GYT YTF
2,CAS ASS SSK SKP KPS PSG SGI GIN INE NEQ EQF
2,CAS ASS SSL SLA LAG AGL GLA LAD ADN DNE NEQ EQF
2,CAS ASS SSL SLL LLG LGG GGL GLE LEA EAF
2,CAS ASS SSL SLT LTT TTP TPP PPS PST STD TDT DTQ TQY QYF
2,CAS ASS SSP SPG PGQ GQG QGS GSP SPL PLH LHF
2,CAS ASS SSQ SQY QYE YEV EVQ VQE QET ETQ TQY QYF
2,CAC ACD CDS DSG SGT GTL TLN LNT NTG TGE GEL ELF
2,CAN ANR NRL RLL LLA LAG AGG GGR GRS RSA SAQ AQY QYF
2,CAS ASA SAP APA PAR ARI RIW IWY WYN YNE NEQ EQF
2,CAS ASA SAT ATA TAG AGQ GQS QSN SNY NYG YGY GYT YTF
2,CAS ASG SGF GFQ FQG QGL GLG LGS GSP SPL PLH LHF
2,CAS ASG SGF GFQ FQG QGL GLG LGY GYG YGY GYT YTF
2,CAS ASG SGQ GQG QGG GGA GAY AYG YGE GEL ELF
2,CAS ASG SGV GVQ VQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASK SKE KEG EGL GLL LLD LDT DTG TGE GEL ELF
2,CAS ASK SKG KGG GGA GAN ANE NEQ EQF
2,CAS ASM SMD MDG DGS GSG SGI GIY IYN YNE NEQ EQF
2,CAS ASM SME MEI EIS ISG SGG GGA GAV AVK VKN KNI NIQ IQY QYF
2,CAS ASQ SQL QLS LSG SGG GGA GAV AVV VVE VET ETQ TQY QYF
2,CAS ASR SRA RAE AEI EIL ILA LAT ATN TNE NEK EKL KLF
2,CAS ASR SRA RAG AGF GFL FLS LSS SSY SYE YEQ EQY QYF
2,CAS ASR SRA RAP APG PGL GLA LAN ANN NNE NEQ EQF
2,CAS ASR SRL RLG LGT GTG TGP GPE PEA EAF
2,CAS ASR SRL RLQ LQG QGL GLG LGS GSP SPL PLH LHF
2,CAS ASR SRL RLS LSL SLF LFI FIG IGS GSG SGG GGY GYE YEQ EQY QYF
2,CAS ASR SRP RPE PEG EGG GGS GST STE TEA EAF
2,CAS ASR SRP RPQ PQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASR SRR RRD RDL DLM LMN MNT NTE TEA EAF
2,CAS ASR SRR RRQ RQS QSS SSY SYN YNE NEQ EQF
2,CAS ASR SRS RSL SLG LGQ GQG QGA GAE AEK EKL KLF
2,CAS ASS SSA SAG AGT GTG TGG GGF GFG FGQ GQP QPQ PQH QHF
2,CAS ASS SSA SAQ AQF QFL FLF LFA FAS ASG SGY GYT YTF
2,CAS ASS SSD SDA DAG AGT GTA TAS ASY SYE YEQ EQY QYF
2,CAS ASS SSD SDL DLA LAG AGA GAT ATG TGE GEL ELF
2,CAS ASS SSD SDQ DQG QGL GLG LGT GTE TEA EAF
2,CAS ASS SSE SEA EAV AVT VTG TGL GLG LGE GET ETQ TQY QYF
2,CAS ASS SSE SED EDS DSG SGG GGA GAY AYS YSG SGE GEL ELF
2,CAS ASS SSE SEG EGA GAG AGG GGA GAW AWG WGD GDG DGY GYT YTF
2,CAS ASS SSE SEG EGQ GQG QGA GAF AFG FGN GNT NTI TIY IYF
2,CAS ASS SSE SEG EGY GYG YGV GVN VNG NGS GSP SPL PLH LHF
2,CAS ASS SSE SES ESQ SQA QAY AYN YNS NSP SPL PLH LHF
2,CAS ASS SSE SES ESY SYS YSG SGP GPG PGE GEL ELF
2,CAS ASS SSE SET ETA TAS AST STW TWA WAG AGE GEL ELF
2,CAS ASS SSE SET ETG TGG GGT GTE TEA EAF
2,CAS ASS SSF SFD FDV DVA VAG AGG GGQ GQI QIG IGE GEL ELF
2,CAS ASS SSF SFG FGG GGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSF SFG FGG GGL GLG LGT GTE TEA EAF
2,CAS ASS SSF SFG FGG GGM GMG MGQ GQP QPQ PQH QHF
2,CAS ASS SSF SFG FGK GKI KIA IAG AGD GDE DEQ EQY QYF
2,CAS ASS SSF SFL FLG LGS GSS SSS SSY SYE YEQ EQY QYF
2,CAS ASS SSF SFL FLG LGT GTA TAS ASY SYE YEQ EQY QYF
2,CAS ASS SSF SFM FMG MGS GSS SSS SSY SYE YEQ EQY QYF
2,CAS ASS SSF SFM FMG MGT GTS TSS SSY SYE YEQ EQY QYF
2,CAS ASS SSF SFN FNT NTG TGE GEL ELF
2,CAS ASS SSF SFQ FQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSF SFQ FQG QGL GLG LGS GSP SPL PLH LHF
2,CAS ASS SSF SFT FTV TVG VGG GGQ GQE QET ETQ TQY QYF
2,CAS ASS SSG SGA GAG AGG GGW GWT WTE TEA EAF
2,CAS ASS SSG SGT GTG TGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSG SGT GTS TSG SGN GNY NYE YEQ EQY QYF
2,CAS ASS SSH SHD HDG DGP GPG PGE GEQ EQF
2,CAS ASS SSH SHG HGQ GQL QLQ LQE QET ETQ TQY QYF
2,CAS ASS SSI SIG IGA GAG AGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSI SIG IGG GGL GLA LAG AGN GNE NEQ EQF
2,CAS ASS SSI SIG IGG GGL GLG LGT GTE TEA EAF
2,CAS ASS SSI SIG IGV GVD VDG DGN GNT NTI TIY IYF
2,CAS ASS SSI SIT ITG TGG GGF GFG FGN GNE NEQ EQF
2,CAS ASS SSL SLA LAG AGP GPN PNQ NQE QET ETQ TQY QYF
2,CAS ASS SSL SLA LAG AGS GSS SSS SSY SYE YEQ EQY QYF
2,CAS ASS SSL SLA LAG AGW GWS WSF SFA FAD ADT DTQ TQY QYF
2,CAS ASS SSL SLA LAN ANQ NQN QNT NTG TGE GEL ELF
2,CAS ASS SSL SLE LEG EGA GAV AVL VLE LEA EAE AEA EAF
2,CAS ASS SSL SLE LET ETS TSG SGW GWG WGQ GQY QYF
2,CAS ASS SSL SLF LFG FGG GGL GLS LSY SYG YGY GYT YTF
2,CAS ASS SSL SLG LGD GDV DVD VDE DEY EYF
2,CAS ASS SSL SLG LGG GGA GAA AAS ASG SGE GEL ELF
2,CAS ASS SSL SLG LGL GLA LAG AGN GNS NSE SEQ EQF
2,CAS ASS SSL SLG LGL GLG LGG GGV GVR VRW RWS WSV SVK VKN KNI NIQ IQY QYF
2,CAS ASS SSL SLG LGQ GQG QGD GDQ DQP QPQ PQH QHF
2,CAS ASS SSL SLG LGQ GQV QVS VSV SVG VGN GNE NEQ EQF
2,CAS ASS SSL SLQ LQE QEL ELS LSQ SQD QDG DGY GYT YTF
2,CAS ASS SSL SLQ LQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSL SLS LSA SAG AGL GLT LTT TTG TGE GEL ELF
2,CAS ASS SSL SLS LSG SGA GAE AEG EGY GYT YTF
2,CAS ASS SSL SLS LSG SGG GGF GFY FYE YEQ EQY QYF
2,CAS ASS SSL SLS LSG SGL GLA LAG AGG GGY GYE YEQ EQY QYF
2,CAS ASS SSL SLS LSN SNE NEG EGN GNE NEQ EQY QYF
2,CAS ASS SSL SLS LSP SPG PGM GMV MVG VGE GEQ EQY QYF
2,CAS ASS SSL SLS LSQ SQG QGA GAY AYS YSS SSP SPL PLH LHF
2,CAS ASS SSL SLV LVG VGG GGD GDT DTE TEA EAF
2,CAS ASS SSL SLV LVG VGT GTP TPD PDY DYN YNE NEQ EQF
2,CAS ASS SSL SLV LVG VGV GVP VPG PGA GAN ANV NVL VLT LTF
2,CAS ASS SSL SLY LYS YSP SPR PRA RAA AAN ANT NTG TGE GEF
2,CAS ASS SSM SMG MGT GTG TGV GVF VFA FAG AGE GEL ELF
2,CAS ASS SSN SNT NTT TTG TGT GTV TVY VYE YEQ EQY QYF
2,CAS ASS SSP SPA PAA AAL ALS LSG SGA GAY AYE YEQ EQY QYF
2,CAS ASS SSP SPA PAG AGT GTG TGT GTS TSE SEQ EQY QYF
2,CAS ASS SSP SPG PGG GGG GGY GYT YTE TEA EAF
2,CAS ASS SSP SPG PGG GGL GLG LGG GGQ GQY QYF
2,CAS ASS SSP SPG PGQ GQM QMN MNT NTE TEA EAF
2,CAS ASS SSP SPG PGV GVA VAG AGI GIS ISG SGE GEQ EQF
2,CAS ASS SSP SPG PGV GVL VLD LDY DYG YGY GYT YTF
2,CAS ASS SSP SPL PLK LKT KTT TTY TYE YEQ EQY QYF
2,CAS ASS SSP SPP PPG PGQ GQE QEA EAY AYG YGY GYG YGY GYT YTF
2,CAS ASS SSP SPQ PQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSP SPT PTG TGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSP SPT PTT TTG TGK GKT KTE TEA EAF
2,CAS ASS SSP SPT PTT TTG TGL GLG LGS GSY SYE YEQ EQY QYF
2,CAS ASS SSQ SQA QAD ADL DLI LIA IAG AGE GEL ELF
2,CAS ASS SSQ SQA QAG AGV GVG VGQ GQP QPQ PQH QHF
2,CAS ASS SSQ SQD QDF DFL FLS LST STD TDT DTQ TQY QYF
2,CAS ASS SSQ SQD QDL DLA LAG AGG GGL GLE LEQ EQY QYF
2,CAS ASS SSQ SQD QDL DLL LLD LDR DRS RSG SGY GYT YTF
2,CAS ASS SSQ SQD QDL DLL LLE LEG EGN GNG NGY GYT YTF
2,CAS ASS SSQ SQD QDR DRL RLD LDY DYG YGY GYT YTF
2,CAS ASS SSQ SQD QDR DRL RLN LNT NTE TEA EAF
2,CAS ASS SSQ SQE QEA EAG AGG GGM GMA MAD ADT DTQ TQY QYF
2,CAS ASS SSQ SQE QEE EEG EGG GGA GAP APE PEA EAF
2,CAS ASS SSQ SQE QEG EGL GLG LGV GVS VSL SLH LHF
2,CAS ASS SSQ SQE QEL ELL LLQ LQG QGR GRG RGY GYT YTF
2,CAS ASS SSQ SQE QEN ENF NFQ FQG QGQ GQA QAG AGN GNT NTI TIY IYF
2,CAS ASS SSQ SQF QFS FSL SLG LGH GHT HTD TDT DTQ TQY QYF
2,CAS ASS SSQ SQG QGD GDR DRG RGR GRE REA EAF
2,CAS ASS SSQ SQG QGD GDW DWG WGG GGS GSQ SQP QPQ PQH QHF
2,CAS ASS SSQ SQG QGG GGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSQ SQG QGG GGV GVG VGQ GQP QPQ PQH QHF
2,CAS ASS SSQ SQG QGH GHS HSG SGE GEL ELF
2,CAS ASS SSQ SQG QGQ GQD QDG DGS GSY SYE YEQ EQY QYF
2,CAS ASS SSQ SQG QGR GRV RVA VAA AAP APE PEA EAF
2,CAS ASS SSQ SQN QNP NPN PNT NTE TEA EAF
2,CAS ASS SSQ SQQ QQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSQ SQQ QQQ QQG QGE GEG EGG GGE GEL ELF
2,CAS ASS SSQ SQT QTG TGV GVG VGQ GQP QPQ PQH QHF
2,CAS ASS SSQ SQV QVK VKV KVG VGA GAV AVD VDG DGY GYT YTF
2,CAS ASS SSQ SQV QVM VMV MVG VGA GAV AVD VDG DGY GYT YTF
2,CAS ASS SSR SRD RDS DSA SAL ALW LWI WIS IST STD TDT DTQ TQY QYF
2,CAS ASS SSR SRR RRD RDY DYR YRC RCE CET ETQ TQY QYF
2,CAS ASS SSS SSA SAG AGG GGF GFG FGE GEL ELF
2,CAS ASS SSS SSD SDS DSG SGN GNI NIQ IQY QYF
2,CAS ASS SSS SSF SFA FAD ADR DRA RAG AGN GNQ NQP QPQ PQH QHF
2,CAS ASS SSS SSG SGG GGA GAF AFY FYE YEQ EQY QYF
2,CAS ASS SSS SSG SGH GHY HYT YTD TDT DTQ TQY QYF
2,CAS ASS SSS SSG SGI GIG IGD GDT DTQ TQY QYF
2,CAS ASS SSS SSL SLQ LQG QGA GAF AFA FAD ADT DTQ TQY QYF
2,CAS ASS SSS SSQ SQG QGL GLG LGN GNY NYG YGY GYT YTF
2,CAS ASS SSS SSS SSF SFL FLA LAD ADE DEQ EQF
2,CAS ASS SSS SSS SSG SGP GPR PRD RDE DEQ EQF
2,CAS ASS SSS SSS SSG SGV GVG VGN GNE NEF
2,CAS ASS SSS SSS SSS SSN SNP NPG PGP GPP PPL PLH LHF
2,CAS ASS SST STG TGA GAL ALM LMN MNT NTE TEA EAF
2,CAS ASS SSV SVA VAH AHV HVD VDE DEQ EQF
2,CAS ASS SSV SVD VDA DAG AGG GGA GAG AGE GEL ELF
2,CAS ASS SSV SVD VDV DVG VGG GGL GLE LEA EAF
2,CAS ASS SSV SVE VEG EGG GGG GGA GAW AWT WTD TDT DTQ TQY QYF
2,CAS ASS SSV SVG VGF GFA FAG AGD GDE DEA EAF
2,CAS ASS SSV SVG VGG GGL GLA LAI AIG IGE GEL ELF
2,CAS ASS SSV SVG VGG GGL GLN LNT NTG TGE GEL ELF
2,CAS ASS SSV SVG VGQ GQA QAA AAE AEA EAF
2,CAS ASS SSV SVV VVP VPT PTV TVG VGF GFA FAG AGE GEL ELF
2,CAS ASS SSW SWD WDG DGT GTL TLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSW SWG WGG GGT GTS TSG SGN GNT NTI TIY IYF
2,CAS ASS SSW SWG WGQ GQG QGQ GQE QET ETQ TQY QYF
2,CAS ASS SSW SWV WVG VGQ GQG QGA GAF AFE FEA EAF
2,CAS ASS SSY SYG YGG GGG GGF GFY FYG YGY GYT YTF
2,CAS ASS SSY SYG YGG GGL GLG LGQ GQP QPQ PQH QHF
2,CAS ASS SSY SYG YGG GGQ GQG QGS GSE SEK EKL KLF
2,CAS ASS SSY SYL YLG LGM GMG MGQ GQP QPQ PQH QHF
2,CAS ASS SSY SYS YSA SAG AGQ GQA QAF AFD FDS DSP SPL PLH LHF
2,CAS ASS SSY SYS YSN SNP NPR PRA RAH AHN HNS NSP SPL PLH LHF
2,CAS ASS SSY SYS YSR SRD RDN DNE NEQ EQF
2,CAS ASS SSY SYT YTG TGG GGG GGY GYN YNG NGE GEL ELF
2,CAS ASS SSY SYT YTG TGL GLA LAT ATN TNE NEQ EQF
2,CAS ASS SSY SYV YVG VGA GAA AAG AGE GEL ELF
2,CAS AST STA TAG AGG GGT GTL TLP LPG PGE GEQ EQY QYF
2,CAS AST STF TFG FGG GGL GLG LGQ GQP QPQ PQH QHF
2,CAS AST STF TFG FGG GGT GTG TGS GSG SGY GYT YTF
2,CAS AST STG TGG GGS GSR SRR RRL RLR LRV RVG VGE GEQ EQY QYF
2,CAS AST STH THS HSG SGL GLG LGA GAY AYE YEQ EQY QYF
2,CAS AST STI TIA IAG AGA GAW AWT WTE TEA EAF
2,CAS AST STI TIQ IQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS AST STK TKM KMA MAG AGS GSN SNT NTE TEA EAF
2,CAS AST STL TLG LGQ GQG QGV GVL VLN LNT NTE TEA EAF
2,CAS AST STL TLQ LQG QGL GLG LGQ GQP QPQ PQH QHF
2,CAS AST STN TNS NSP SPA PAF AFR FRA RAE AEA EAF
2,CAS AST STN TNT NTG TGT GTG TGS GSY SYE YEQ EQY QYF
2,CAS AST STP TPG PGE GEG EGA GAG AGH GHG HGY GYT YTF
2,CAS AST STP TPS PSG SGI GIF IFG FGE GEK EKL KLF
2,CAS AST STP TPS PSG SGT GTA TAS ASY SYE YEQ EQY QYF
2,CAS AST STP TPS PSG SGT GTP TPS PSY SYE YEQ EQY QYF
2,CAS AST STR TRA RAG AGG GGI GIT ITY TYE YEQ EQY QYF
2,CAS AST STS TSG SGA GAQ AQS QSV SVD VDE DEQ EQY QYF
